Data-Itajuba,Chuva-Itajuba,Nivel-Itajuba,Data-MairaDaFe,Chuva-MariaDaFe,Nivel-MariaDaFe,Data-WenceslauBraz,Chuva-WenceslauBraz,Nivel-WenceslauBraz,Data-DelfimMoreira,Chuva-DelfimMoreira,Vazao-DelfimMoreira,Data-DelfimMoreira2,Chuva-DelfimMoreira2,Vazao-DelfimMoreira2
17/02/2020 11:30,0,117,12/02/2020 22:00,0,89487,03/02/2020 22:00,0,41,,,,17/02/2020 11:30,0,274
17/02/2020 11:15,0,116,12/02/2020 21:30,,89486,03/02/2020 21:00,0,42,,,,17/02/2020 11:15,0,274
17/02/2020 11:00,0,116,12/02/2020 21:00,0,89486,03/02/2020 20:00,0,42,,,,17/02/2020 11:00,0,275
17/02/2020 10:45,0,115,12/02/2020 20:30,,89485,03/02/2020 19:00,0,43,,,,17/02/2020 10:45,0,275
17/02/2020 10:30,0,115,12/02/2020 20:00,0,89483,03/02/2020 18:00,0,44,,,,17/02/2020 10:30,0,276
17/02/2020 10:15,0,115,12/02/2020 19:30,,89481,03/02/2020 17:00,0,43,,,,17/02/2020 10:15,0,276
17/02/2020 10:00,0,114,12/02/2020 19:00,0,89480,03/02/2020 16:00,0,44,,,,17/02/2020 10:00,0,276
17/02/2020 09:45,0,114,12/02/2020 18:30,,89483,03/02/2020 15:00,0,44,,,,17/02/2020 09:45,0,277
17/02/2020 09:30,0,114,12/02/2020 18:00,0,89481,03/02/2020 14:00,0,45,,,,17/02/2020 09:30,0,278
17/02/2020 09:15,0,114,12/02/2020 17:30,,89487,03/02/2020 13:00,0,46,,,,17/02/2020 09:15,0,279
17/02/2020 09:00,0,114,12/02/2020 17:00,0,89498,03/02/2020 12:00,0,43,,,,17/02/2020 09:00,0,280
17/02/2020 08:45,0,113,12/02/2020 16:30,,89498,03/02/2020 11:00,0,42,,,,17/02/2020 08:45,0,280
17/02/2020 08:30,0,113,12/02/2020 16:00,0,89499,03/02/2020 10:00,0,42,,,,17/02/2020 08:30,0,282
17/02/2020 08:15,0,113,12/02/2020 15:30,,89498,03/02/2020 09:00,0,42,,,,17/02/2020 08:15,0,283
17/02/2020 08:00,0,112,12/02/2020 15:00,0,89499,03/02/2020 08:00,0,42,,,,17/02/2020 08:00,0,285
17/02/2020 07:45,0,112,12/02/2020 14:30,,89499,03/02/2020 07:00,0,42,,,,17/02/2020 07:45,0,287
17/02/2020 07:30,0,112,12/02/2020 14:00,0,89499,03/02/2020 06:00,0,42,,,,17/02/2020 07:30,0,288
17/02/2020 07:15,0,112,12/02/2020 13:30,,89499,03/02/2020 05:00,2,42,,,,17/02/2020 07:15,0,290
17/02/2020 07:00,0,112,12/02/2020 13:00,0,89499,03/02/2020 04:00,3,41,,,,17/02/2020 07:00,0,291
17/02/2020 06:45,0,112,12/02/2020 12:30,,89499,03/02/2020 03:00,1,40,,,,17/02/2020 06:45,0,293
17/02/2020 06:30,0,112,12/02/2020 12:00,0,89501,03/02/2020 02:00,0,41,,,,17/02/2020 06:30,0,294
17/02/2020 06:15,0,112,12/02/2020 11:30,,89502,03/02/2020 01:00,0,40,,,,17/02/2020 06:15,0,295
17/02/2020 06:00,0,112,12/02/2020 11:00,0,89505,03/02/2020 00:00,0,40,,,,17/02/2020 06:00,0,295
17/02/2020 05:45,0,112,12/02/2020 10:30,,89508,02/02/2020 23:00,0,40,,,,17/02/2020 05:45,0,295
17/02/2020 05:30,0,112,12/02/2020 10:00,0,89508,02/02/2020 22:00,0,41,,,,17/02/2020 05:30,0,295
17/02/2020 05:15,0,113,12/02/2020 09:30,,89509,02/02/2020 21:00,0,40,,,,17/02/2020 05:15,0,293
17/02/2020 05:00,0,113,12/02/2020 09:00,0,89510,02/02/2020 20:00,0,40,,,,17/02/2020 05:00,0,292
17/02/2020 04:45,0,113,12/02/2020 08:30,,89510,02/02/2020 19:00,0,41,,,,17/02/2020 04:45,0,290
17/02/2020 04:30,0,113,12/02/2020 08:00,0,89510,02/02/2020 18:00,0,41,,,,17/02/2020 04:30,0,288
17/02/2020 04:15,0,113,12/02/2020 07:30,,89511,02/02/2020 17:00,0,43,,,,17/02/2020 04:15,0,285
17/02/2020 04:00,0,113,12/02/2020 07:00,0,89511,02/02/2020 16:00,0,42,,,,17/02/2020 04:00,0,281
17/02/2020 03:45,0,113,12/02/2020 06:30,,89512,02/02/2020 15:00,0,42,,,,17/02/2020 03:45,0,277
17/02/2020 03:30,0,114,12/02/2020 06:00,0,89512,02/02/2020 14:00,0,44,,,,17/02/2020 03:30,0,272
17/02/2020 03:15,0,113,12/02/2020 05:30,,89513,02/02/2020 13:00,0,46,,,,17/02/2020 03:15,0,269
17/02/2020 03:00,0,114,12/02/2020 05:00,0,89514,02/02/2020 12:00,0,46,,,,17/02/2020 03:00,0,268
17/02/2020 02:45,0,114,12/02/2020 04:30,,89515,02/02/2020 11:00,0,46,,,,17/02/2020 02:45,0,267
17/02/2020 02:30,0,114,12/02/2020 04:00,0,89516,02/02/2020 10:00,0,35,,,,17/02/2020 02:30,0,267
17/02/2020 02:15,0,114,12/02/2020 03:30,,89517,02/02/2020 09:00,0,36,,,,17/02/2020 02:15,0,267
17/02/2020 02:00,0,115,12/02/2020 03:00,0,89518,02/02/2020 08:00,0,36,,,,17/02/2020 02:00,0,267
17/02/2020 01:45,0,115,12/02/2020 02:30,,89520,02/02/2020 07:00,0,36,,,,17/02/2020 01:45,0,267
17/02/2020 01:30,0,115,12/02/2020 02:00,0,89521,02/02/2020 06:00,0,37,,,,17/02/2020 01:30,0,267
17/02/2020 01:15,0,115,12/02/2020 01:30,,89522,02/02/2020 05:00,0,37,,,,17/02/2020 01:15,0,267
17/02/2020 01:00,0,115,12/02/2020 01:00,0,89524,02/02/2020 04:00,0,36,,,,17/02/2020 01:00,0,267
17/02/2020 00:45,0,115,12/02/2020 00:30,,89526,02/02/2020 03:00,0,38,,,,17/02/2020 00:45,0,267
17/02/2020 00:30,0,116,12/02/2020 00:00,0,89529,02/02/2020 02:00,0,39,,,,17/02/2020 00:30,0,267
17/02/2020 00:15,0,116,11/02/2020 23:30,,89531,02/02/2020 01:00,0,41,,,,17/02/2020 00:15,0,267
17/02/2020 00:00,0,116,11/02/2020 23:00,0,89533,02/02/2020 00:00,2,46,,,,17/02/2020 00:00,0,267
16/02/2020 23:45,0,116,11/02/2020 22:30,,89535,,,,,,,16/02/2020 23:45,0,267
16/02/2020 23:30,0,116,11/02/2020 22:00,0,89537,,,,,,,16/02/2020 23:30,0,267
16/02/2020 23:15,0,116,11/02/2020 21:30,,89539,,,,,,,16/02/2020 23:15,0,267
16/02/2020 23:00,0,116,11/02/2020 21:00,0,89541,,,,,,,16/02/2020 23:00,0,267
16/02/2020 22:45,0,115,11/02/2020 20:30,,89543,,,,,,,16/02/2020 22:45,0,267
16/02/2020 22:30,0,115,11/02/2020 20:00,0,89544,,,,,,,16/02/2020 22:30,0,267
16/02/2020 22:15,0,115,11/02/2020 19:30,,89543,,,,,,,16/02/2020 22:15,0,268
16/02/2020 22:00,0,115,11/02/2020 19:00,0,89542,,,,,,,16/02/2020 22:00,0,268
16/02/2020 21:45,0,114,11/02/2020 18:30,,89543,,,,,,,16/02/2020 21:45,0,268
16/02/2020 21:30,0,114,11/02/2020 18:00,0,89547,,,,,,,16/02/2020 21:30,0,268
16/02/2020 21:15,0,115,11/02/2020 17:30,,89549,,,,,,,16/02/2020 21:15,0,268
16/02/2020 21:00,0,115,11/02/2020 17:00,0,89551,,,,,,,16/02/2020 21:00,0,268
16/02/2020 20:45,0,114,11/02/2020 16:30,,89553,,,,,,,16/02/2020 20:45,0,268
16/02/2020 20:30,0,114,11/02/2020 16:00,0,89554,,,,,,,16/02/2020 20:30,0,268
16/02/2020 20:15,0,114,11/02/2020 15:30,,89556,,,,,,,16/02/2020 20:15,0,268
16/02/2020 20:00,0,114,11/02/2020 15:00,0,89557,,,,,,,16/02/2020 20:00,0,268
16/02/2020 19:45,0,114,11/02/2020 14:30,,89560,,,,,,,16/02/2020 19:45,0,268
16/02/2020 19:30,0,114,11/02/2020 14:00,0,89561,,,,,,,16/02/2020 19:30,0,268
16/02/2020 19:15,0,114,11/02/2020 13:30,,89562,,,,,,,16/02/2020 19:15,0,268
16/02/2020 19:00,0,114,11/02/2020 13:00,0,89561,,,,,,,16/02/2020 19:00,0,269
16/02/2020 18:45,0,114,11/02/2020 12:30,,89561,,,,,,,16/02/2020 18:45,0,269
16/02/2020 18:30,0,114,11/02/2020 12:00,0,89560,,,,,,,16/02/2020 18:30,0,269
16/02/2020 18:15,0,114,11/02/2020 11:30,,89558,,,,,,,16/02/2020 18:15,0,269
16/02/2020 18:00,0,114,11/02/2020 11:00,0,89552,,,,,,,16/02/2020 18:00,0,269
16/02/2020 17:45,0,114,11/02/2020 10:40,,89547,,,,,,,16/02/2020 17:45,0,269
16/02/2020 17:30,0,114,11/02/2020 10:00,0,89544,,,,,,,16/02/2020 17:30,0,269
16/02/2020 17:15,0,114,11/02/2020 09:30,,89537,,,,,,,16/02/2020 17:15,0,269
16/02/2020 17:00,0,114,11/02/2020 09:00,0,89529,,,,,,,16/02/2020 17:00,0,269
16/02/2020 16:45,0,114,11/02/2020 08:30,,89526,,,,,,,16/02/2020 16:45,0,269
16/02/2020 16:30,0,115,11/02/2020 08:00,0,89522,,,,,,,16/02/2020 16:30,0,269
16/02/2020 16:15,0,115,11/02/2020 07:30,,89515,,,,,,,16/02/2020 16:15,0,269
16/02/2020 16:00,0,115,11/02/2020 07:00,0,89506,,,,,,,16/02/2020 16:00,0,269
16/02/2020 15:45,0,115,11/02/2020 06:30,,89501,,,,,,,16/02/2020 15:45,0,269
16/02/2020 15:30,0,115,11/02/2020 06:00,0,89497,,,,,,,16/02/2020 15:30,0.25,269
16/02/2020 15:15,0.2,115,11/02/2020 05:30,,89492,,,,,,,16/02/2020 15:15,0,269
16/02/2020 15:00,0.4,115,11/02/2020 05:00,,89489,,,,,,,16/02/2020 15:00,0,269
16/02/2020 14:45,0,115,11/02/2020 04:30,,89487,,,,,,,16/02/2020 14:45,0,269
16/02/2020 14:30,0,115,11/02/2020 04:10,,89486,,,,,,,16/02/2020 14:30,0,269
16/02/2020 14:15,0,115,11/02/2020 03:30,,89486,,,,,,,16/02/2020 14:15,0,269
16/02/2020 14:00,0,115,11/02/2020 03:00,0,89487,,,,,,,16/02/2020 14:00,0,269
16/02/2020 13:45,0,115,11/02/2020 02:30,,89487,,,,,,,16/02/2020 13:45,0,269
16/02/2020 13:30,0,115,11/02/2020 02:00,0,89487,,,,,,,16/02/2020 13:30,0,269
16/02/2020 13:15,0,116,11/02/2020 01:30,,89486,,,,,,,16/02/2020 13:15,0,269
16/02/2020 13:00,0,115,11/02/2020 01:00,0,89485,,,,,,,16/02/2020 13:00,0,269
16/02/2020 12:45,0,116,11/02/2020 00:30,,89484,,,,,,,16/02/2020 12:45,0,270
16/02/2020 12:30,0,116,11/02/2020 00:00,0,89484,,,,,,,16/02/2020 12:30,0,269
16/02/2020 12:15,0,116,10/02/2020 23:30,,89483,,,,,,,16/02/2020 12:15,0,269
16/02/2020 12:00,0,116,10/02/2020 23:00,0,89483,,,,,,,16/02/2020 12:00,0,269
16/02/2020 11:45,0,116,10/02/2020 22:30,,89482,,,,,,,16/02/2020 11:45,0,269
16/02/2020 11:30,0,116,10/02/2020 22:00,0,89483,,,,,,,16/02/2020 11:30,0,270
16/02/2020 11:15,0,117,10/02/2020 21:30,,89483,,,,,,,16/02/2020 11:15,0,270
16/02/2020 11:00,0,117,10/02/2020 21:00,0,89484,,,,,,,16/02/2020 11:00,0,269
16/02/2020 10:45,0,117,10/02/2020 20:30,,89483,,,,,,,16/02/2020 10:45,0,269
16/02/2020 10:30,0,117,10/02/2020 20:00,0,89481,,,,,,,16/02/2020 10:30,0,269
16/02/2020 10:15,0,117,10/02/2020 19:30,,89480,,,,,,,16/02/2020 10:15,0,269
16/02/2020 10:00,0,117,10/02/2020 19:00,0,89479,,,,,,,16/02/2020 10:00,0,269
16/02/2020 09:45,0,117,10/02/2020 18:30,,89478,,,,,,,16/02/2020 09:45,0,269
16/02/2020 09:30,0,118,10/02/2020 18:00,0,89477,,,,,,,16/02/2020 09:30,0,270
16/02/2020 09:15,0,118,10/02/2020 17:30,,89476,,,,,,,16/02/2020 09:15,0,269
16/02/2020 09:00,0,118,10/02/2020 17:00,0,89476,,,,,,,16/02/2020 09:00,0,270
16/02/2020 08:45,0,118,10/02/2020 16:30,,89475,,,,,,,16/02/2020 08:45,0,270
16/02/2020 08:30,0,118,10/02/2020 16:00,0,89474,,,,,,,16/02/2020 08:30,0,269
16/02/2020 08:15,0,118,10/02/2020 15:30,,89473,,,,,,,16/02/2020 08:15,0,270
16/02/2020 08:00,0,119,10/02/2020 15:00,0,89473,,,,,,,16/02/2020 08:00,0,270
16/02/2020 07:45,0,119,10/02/2020 14:30,,89473,,,,,,,16/02/2020 07:45,0,270
16/02/2020 07:30,0,119,10/02/2020 14:00,0,89472,,,,,,,16/02/2020 07:30,0,269
16/02/2020 07:15,0,119,10/02/2020 13:30,,89472,,,,,,,16/02/2020 07:15,0,270
16/02/2020 07:00,0,119,10/02/2020 13:00,0,89472,,,,,,,16/02/2020 07:00,0,269
16/02/2020 06:45,0,120,10/02/2020 12:30,,89472,,,,,,,16/02/2020 06:45,0,270
16/02/2020 06:30,0,119,10/02/2020 12:00,0,89472,,,,,,,16/02/2020 06:30,0,270
16/02/2020 06:15,0,120,10/02/2020 11:30,,89472,,,,,,,16/02/2020 06:15,0,270
16/02/2020 06:00,0,120,10/02/2020 11:00,0,89472,,,,,,,16/02/2020 06:00,0,270
16/02/2020 05:45,0,120,10/02/2020 10:30,,89472,,,,,,,16/02/2020 05:45,0,270
16/02/2020 05:30,0,121,10/02/2020 10:00,0,89472,,,,,,,16/02/2020 05:30,0,270
16/02/2020 05:15,0,121,10/02/2020 09:30,,89471,,,,,,,16/02/2020 05:15,0,270
16/02/2020 05:00,0,121,10/02/2020 09:00,0,89472,,,,,,,16/02/2020 05:00,0,270
16/02/2020 04:45,0,122,10/02/2020 08:30,,89471,,,,,,,16/02/2020 04:45,0,270
16/02/2020 04:30,0,122,10/02/2020 08:00,0,89472,,,,,,,16/02/2020 04:30,0,270
16/02/2020 04:15,0,122,10/02/2020 07:30,,89472,,,,,,,16/02/2020 04:15,0,270
16/02/2020 04:00,0,122,10/02/2020 07:00,0,89471,,,,,,,16/02/2020 04:00,0,270
16/02/2020 03:45,0,123,10/02/2020 06:30,,89471,,,,,,,16/02/2020 03:45,0,270
16/02/2020 03:30,0,123,10/02/2020 06:00,0,89471,,,,,,,16/02/2020 03:30,0,270
16/02/2020 03:15,0,123,10/02/2020 05:30,,89471,,,,,,,16/02/2020 03:15,0,270
16/02/2020 03:00,0,123,10/02/2020 05:00,0,89471,,,,,,,16/02/2020 03:00,0,269
16/02/2020 02:45,0,123,10/02/2020 04:30,,89472,,,,,,,16/02/2020 02:45,0,270
16/02/2020 02:30,0,124,10/02/2020 04:00,0,89472,,,,,,,16/02/2020 02:30,0,270
16/02/2020 02:15,0,124,10/02/2020 03:30,,89471,,,,,,,16/02/2020 02:15,0,270
16/02/2020 02:00,0,124,10/02/2020 03:00,0,89472,,,,,,,16/02/2020 02:00,0,270
16/02/2020 01:45,0,124,10/02/2020 02:30,,89472,,,,,,,16/02/2020 01:45,0,270
16/02/2020 01:30,0,124,10/02/2020 02:00,0,89472,,,,,,,16/02/2020 01:30,0,270
16/02/2020 01:15,0,124,10/02/2020 01:30,,89471,,,,,,,16/02/2020 01:15,0,270
16/02/2020 01:00,0,125,10/02/2020 01:00,0,89472,,,,,,,16/02/2020 01:00,0,270
16/02/2020 00:45,0,125,10/02/2020 00:40,,89471,,,,,,,16/02/2020 00:45,0,270
16/02/2020 00:30,0,126,10/02/2020 00:00,0,89472,,,,,,,16/02/2020 00:30,0,271
16/02/2020 00:15,0,125,09/02/2020 23:30,,89471,,,,,,,16/02/2020 00:15,0,271
16/02/2020 00:00,0,126,09/02/2020 23:00,0,89472,,,,,,,16/02/2020 00:00,0,271
15/02/2020 23:45,0,126,09/02/2020 22:30,,89472,,,,,,,15/02/2020 23:45,0,271
15/02/2020 23:30,0,126,09/02/2020 22:00,0,89472,,,,,,,15/02/2020 23:30,0,271
15/02/2020 23:15,0,126,09/02/2020 21:30,,89472,,,,,,,15/02/2020 23:15,0,271
15/02/2020 23:00,0,126,09/02/2020 21:00,0,89472,,,,,,,15/02/2020 23:00,0,271
15/02/2020 22:45,0,126,09/02/2020 20:30,,89472,,,,,,,15/02/2020 22:45,0,271
15/02/2020 22:30,0,126,09/02/2020 20:00,0,89471,,,,,,,15/02/2020 22:30,0,271
15/02/2020 22:15,0,126,09/02/2020 19:30,,89471,,,,,,,15/02/2020 22:15,0,272
15/02/2020 22:00,0,126,09/02/2020 19:00,0,89471,,,,,,,15/02/2020 22:00,0,272
15/02/2020 21:45,0,126,09/02/2020 18:30,,89471,,,,,,,15/02/2020 21:45,0,272
15/02/2020 21:30,0,127,09/02/2020 18:00,0,89471,,,,,,,15/02/2020 21:30,0,272
15/02/2020 21:15,0,127,09/02/2020 17:30,,89471,,,,,,,15/02/2020 21:15,0,272
15/02/2020 21:00,0,127,09/02/2020 17:00,0,89471,,,,,,,15/02/2020 21:00,0,272
15/02/2020 20:45,0,127,09/02/2020 16:30,,89471,,,,,,,15/02/2020 20:45,0,272
15/02/2020 20:30,0,128,09/02/2020 16:00,0,89471,,,,,,,15/02/2020 20:30,0,272
15/02/2020 20:15,0,128,09/02/2020 15:30,,89471,,,,,,,15/02/2020 20:15,0,272
15/02/2020 20:00,0,128,09/02/2020 15:00,0,89471,,,,,,,15/02/2020 20:00,0,273
15/02/2020 19:45,0,128,09/02/2020 14:30,,89471,,,,,,,15/02/2020 19:45,0,273
15/02/2020 19:30,0,129,09/02/2020 14:00,0,89470,,,,,,,15/02/2020 19:30,0,273
15/02/2020 19:15,0,129,09/02/2020 13:30,,89471,,,,,,,15/02/2020 19:15,0,273
15/02/2020 19:00,0,129,09/02/2020 13:00,0,89471,,,,,,,15/02/2020 19:00,0,274
15/02/2020 18:45,0,129,09/02/2020 12:30,,89470,,,,,,,15/02/2020 18:45,0,274
15/02/2020 18:30,0,130,09/02/2020 12:00,0,89470,,,,,,,15/02/2020 18:30,0,274
15/02/2020 18:15,0,130,09/02/2020 11:30,,89470,,,,,,,15/02/2020 18:15,0,274
15/02/2020 18:00,0,131,09/02/2020 11:00,0,89471,,,,,,,15/02/2020 18:00,0,274
15/02/2020 17:45,0,131,09/02/2020 10:30,,89471,,,,,,,15/02/2020 17:45,0,274
15/02/2020 17:30,0,131,09/02/2020 10:00,0,89471,,,,,,,15/02/2020 17:30,0,274
15/02/2020 17:15,0,132,09/02/2020 09:30,,89471,,,,,,,15/02/2020 17:15,0,275
15/02/2020 17:00,0,132,09/02/2020 09:00,0,89471,,,,,,,15/02/2020 17:00,0,275
15/02/2020 16:45,0,132,09/02/2020 08:30,,89471,,,,,,,15/02/2020 16:45,0,275
15/02/2020 16:30,0,133,09/02/2020 08:00,0,89471,,,,,,,15/02/2020 16:30,0,275
15/02/2020 16:15,0,133,09/02/2020 07:30,,89471,,,,,,,15/02/2020 16:15,0,275
15/02/2020 16:00,0,133,09/02/2020 07:00,0,89471,,,,,,,15/02/2020 16:00,0,275
15/02/2020 15:45,0,133,09/02/2020 06:30,,89471,,,,,,,15/02/2020 15:45,0,275
15/02/2020 15:30,0,133,09/02/2020 06:00,0,89471,,,,,,,15/02/2020 15:30,0,275
15/02/2020 15:15,0,133,09/02/2020 05:30,,89471,,,,,,,15/02/2020 15:15,0,275
15/02/2020 15:00,0,133,09/02/2020 05:00,0,89471,,,,,,,15/02/2020 15:00,0,275
15/02/2020 14:45,0,133,09/02/2020 04:30,,89471,,,,,,,15/02/2020 14:45,0,275
15/02/2020 14:30,0,133,09/02/2020 04:00,0,89471,,,,,,,15/02/2020 14:30,0,276
15/02/2020 14:15,0,133,09/02/2020 03:30,,89472,,,,,,,15/02/2020 14:15,0,276
15/02/2020 14:00,0,133,09/02/2020 03:00,0,89472,,,,,,,15/02/2020 14:00,0,276
15/02/2020 13:45,0,132,09/02/2020 02:30,,89472,,,,,,,15/02/2020 13:45,0,276
15/02/2020 13:30,0,132,09/02/2020 02:00,0,89472,,,,,,,15/02/2020 13:30,0,276
15/02/2020 13:15,0,131,09/02/2020 01:40,,89472,,,,,,,15/02/2020 13:15,0,276
15/02/2020 13:00,0,131,09/02/2020 01:00,0,89472,,,,,,,15/02/2020 13:00,0,276
15/02/2020 12:45,0,131,09/02/2020 00:30,,89472,,,,,,,15/02/2020 12:45,0,276
15/02/2020 12:30,0,131,09/02/2020 00:00,0,89472,,,,,,,15/02/2020 12:30,0,276
15/02/2020 12:15,0,130,08/02/2020 23:30,,89472,,,,,,,15/02/2020 12:15,0,276
15/02/2020 12:00,0,130,08/02/2020 23:00,0,89473,,,,,,,15/02/2020 12:00,0,276
15/02/2020 11:45,0,130,08/02/2020 22:30,,89473,,,,,,,15/02/2020 11:45,0,276
15/02/2020 11:30,0,130,08/02/2020 22:00,0,89473,,,,,,,15/02/2020 11:30,0,277
15/02/2020 11:15,0,130,08/02/2020 21:30,,89473,,,,,,,15/02/2020 11:15,0,276
15/02/2020 11:00,0,130,08/02/2020 21:00,0,89473,,,,,,,15/02/2020 11:00,0,277
15/02/2020 10:45,0,130,08/02/2020 20:30,,89473,,,,,,,15/02/2020 10:45,0,277
15/02/2020 10:30,0,130,08/02/2020 20:00,0,89473,,,,,,,15/02/2020 10:30,0,277
15/02/2020 10:15,0,130,08/02/2020 19:30,,89473,,,,,,,15/02/2020 10:15,0,277
15/02/2020 10:00,0,130,08/02/2020 19:00,0,89473,,,,,,,15/02/2020 10:00,0,277
15/02/2020 09:45,0,130,08/02/2020 18:30,,89473,,,,,,,15/02/2020 09:45,0,277
15/02/2020 09:30,0,130,08/02/2020 18:00,0,89473,,,,,,,15/02/2020 09:30,0,277
15/02/2020 09:15,0,131,08/02/2020 17:30,,89474,,,,,,,15/02/2020 09:15,0,278
15/02/2020 09:00,0,131,08/02/2020 17:00,0,89474,,,,,,,15/02/2020 09:00,0,278
15/02/2020 08:45,0,131,08/02/2020 16:30,,89474,,,,,,,15/02/2020 08:45,0,278
15/02/2020 08:30,0,131,08/02/2020 16:00,0,89474,,,,,,,15/02/2020 08:30,0,279
15/02/2020 08:15,0,131,08/02/2020 15:30,,89474,,,,,,,15/02/2020 08:15,0,279
15/02/2020 08:00,0,131,08/02/2020 15:00,0,89474,,,,,,,15/02/2020 08:00,0,280
15/02/2020 07:45,0,132,08/02/2020 14:30,,89474,,,,,,,15/02/2020 07:45,0,280
15/02/2020 07:30,0,132,08/02/2020 14:00,0,89474,,,,,,,15/02/2020 07:30,0,280
15/02/2020 07:15,0,132,08/02/2020 13:30,,89475,,,,,,,15/02/2020 07:15,0,280
15/02/2020 07:00,0,132,08/02/2020 13:00,0,89474,,,,,,,15/02/2020 07:00,0,281
15/02/2020 06:45,0,132,08/02/2020 12:30,,89475,,,,,,,15/02/2020 06:45,0,281
15/02/2020 06:30,0,132,08/02/2020 12:00,0,89475,,,,,,,15/02/2020 06:30,0,281
15/02/2020 06:15,0,133,08/02/2020 11:30,,89475,,,,,,,15/02/2020 06:15,0,280
15/02/2020 06:00,0,133,08/02/2020 11:00,0,89475,,,,,,,15/02/2020 06:00,0,280
